trade_date,symbol,expiry_date,close,high,low,open,pct_return,candle_body,daily_range,daily_range_pct,price_in_range,momentum_5,momentum_10,SMA_10,SMA_20,SMA_50,EMA_12,EMA_26,price_vs_sma20,price_vs_sma50,ATR,BB_width,BB_pct,volume_lots,volume_spike_ratio,is_volume_spike,volume_momentum,volume_change_MA,open_interest,OI_change,OI_change_pct,OI_momentum,price_oi_bullish,RSI,MACD,MACD_signal,rsi_oversold,vol_spike,oi_increasing,price_near_bb_lower,strong_entry_signal,target,return_next_n_pct
2020-04-06,SILVER,2020-04-05,62204.0,62312.0,62009.0,62009.0,1.203956787713123,195.0,303.0,0.4871069384605492,0.6435643564356436,1446.0,1197.0,61279.0,61062.05,62818.32,61296.509112151805,61675.33940214554,1.8701468424332248,-0.9779312786461014,933.5,2678.7863630664797,0.9262937932432864,19677,0.879977460555973,0,19677,33.67445933279911,69099,28873.0,71.77696017501118,9435.8,1,62.12861481579294,-378.83028999373346,-626.3434447353766,0,0,1,0,0,1,1.9918333226159088
2020-04-07,SILVER,2020-04-05,62483.0,62573.0,62405.0,62495.0,0.4485242106616827,12.0,168.0,0.2688731334923099,0.4642857142857143,2550.0,1224.0,61401.4,61104.8,62733.28,61479.04617182075,61735.16611309772,2.255469292101434,-0.39895889390766565,872.2857142857143,2928.426946152307,0.9706280967025076,32818,1.4672803807471426,0,32818,44.80673024962255,28013,-41086.0,-59.45961591339961,2116.2,0,59.63974106388967,-256.1199412769711,-552.2987440436955,0,0,0,0,0,1,3.4329337579821715
2020-04-08,SILVER,2020-04-05,62031.0,62390.0,61600.0,61999.0,-0.7233967639197814,32.0,790.0,1.2735567700020958,0.5455696202531646,1512.0,55.0,61406.9,61186.8,62660.64,61563.96214538679,61757.07973434975,1.379709349075286,-1.0048413166542816,859.7142857142857,2959.015654252071,0.7852975781952662,6868,0.3190397220247967,0,0,30.994632932616145,31446,3433.0,12.255024452932561,-8425.8,0,51.70909090909091,-193.11758896295942,-480.4625130275483,0,0,1,0,0,1,1.0801051087359546
2020-04-09,SILVER,2020-04-05,62310.0,62562.0,62098.0,62394.0,0.4497751124437732,84.0,464.0,0.7446637778847697,0.45689655172413796,810.0,663.0,61473.2,61270.5,62570.62,61678.73719994267,61798.03679106458,1.696575023869562,-0.4165213641801897,812.2857142857143,3073.220837459143,0.8382444851764805,23055,1.0362542924435014,0,23055,62.46325786890115,72509,41063.0,130.58258602047954,5719.8,1,58.365047952504185,-119.29959112191136,-408.22992864642094,0,0,1,0,0,1,1.6225324987963408
2020-04-10,SILVER,2020-04-05,63453.0,63700.0,63199.0,63415.0,1.834376504573898,38.0,501.0,0.7895607772682143,0.5069860279441117,1989.0,1923.0,61665.5,61424.15,62506.64,61951.700707643795,61920.62665839313,3.303016810163427,1.5140151510303557,854.2142857142857,3520.0137021269475,1.076375597280794,6728,0.30266632477248295,0,6728,29.2241382394998,10557,-61952.0,-85.44042808478947,-5933.8,0,66.28929142248268,31.074049250666576,-320.3691330670035,0,0,0,0,0,0,-0.08195041999590248
2020-04-13,SILVER,2020-04-05,63443.0,64198.0,62860.0,63401.0,-0.015759696153061498,42.0,1338.0,2.1089797140740507,0.43572496263079225,1239.0,2685.0,61934.0,61600.2,62441.08,62181.13136800629,62033.39505406771,2.991548728737899,1.6045846740639307,917.3571428571429,3660.6750254712388,1.003404423276491,12632,0.6047361101469951,0,0,35.823866629125426,40666,30109.0,285.20412996116323,-5686.6,0,65.02890173410404,147.73631393857795,-226.7480436658872,0,0,1,0,0,0,-0.3877496335293098
2020-04-14,SILVER,2020-04-05,64628.0,64919.0,64311.0,64722.0,1.867818356635098,94.0,608.0,0.9407687070619546,0.5213815789473685,2145.0,4695.0,62403.5,61813.25,62420.86,62557.572696005314,62225.588013025656,4.553635345172758,3.5359012996616825,917.7857142857143,4367.548053542574,1.1444691542012733,17043,0.8432161251539934,0,17043,44.64670505103375,47389,6723.0,16.532238233413654,3875.2,1,67.14507370054307,331.9846829796588,-115.001498336778,0,0,1,0,0,0,-2.082688617936498
2020-04-15,SILVER,2020-04-05,62701.0,63608.0,62132.0,62743.0,-2.9816797672835293,42.0,1476.0,2.3540294413167255,0.38550135501355015,670.0,2182.0,62621.7,61892.65,62370.06,62579.63843508142,62260.803715764494,1.3060516878821613,0.530607153496409,1062.0,4384.065937844905,0.6843836318751544,11403,0.6028676260666364,0,0,45.381345124918674,57700,10311.0,21.7582139315031,5250.8,0,55.64723531933134,318.83471931692475,-28.234254806037455,0,0,1,0,0,0,-1.3588300027112805
2020-04-16,SILVER,2020-04-05,63321.0,63886.0,63082.0,63361.0,0.9888199550246446,40.0,804.0,1.2697209456578387,0.2972636815920398,1011.0,1821.0,62803.8,61968.9,62329.64,62693.694060453505,62339.33677385601,2.1819009212685696,1.5905113522234375,1102.142857142857,4564.241037964035,0.796237641429018,20732,1.1153222313976228,0,20732,39.97767398828596,34578,-23122.0,-40.07279029462738,-7586.2,0,59.105236400610075,354.35728659749293,48.284053474668625,0,0,0,0,0,0,-2.548917420760885
2020-04-17,SILVER,2020-04-05,63401.0,63675.0,63213.0,63461.0,0.12634039260277508,60.0,462.0,0.7286951309916248,0.4069264069264069,-52.0,1937.0,62997.5,62078.4,62307.9,62802.51035884527,62417.97849431112,2.1305317147349134,1.7543521768507664,1067.4285714285713,4676.93510077332,0.7827920361309503,23526,1.2637516115169747,0,23526,29.139350661344047,19596,-14982.0,-43.3281277112615,1807.8,0,64.45368041124358,384.53186453414673,115.53361568656425,0,0,0,0,0,0,-2.239712307376855
2020-04-20,SILVER,2020-04-05,63197.0,63654.0,62161.0,63003.0,-0.32176148641188673,194.0,1493.0,2.3624539139516116,0.6939048894842599,-246.0,993.0,63096.8,62187.9,62276.1,62863.20107286907,62475.683791028816,1.6226629296052744,1.4787374289655284,1097.642857142857,4664.635850852239,0.7163298555911141,14340,0.8057922640571135,0,0,29.840228515466983,67500,47904.0,244.45805266380893,5366.8,0,69.15043417038254,387.51728184025706,169.9303489173028,0,0,1,0,0,0,-0.19462949190626136
2020-04-21,SILVER,2020-04-05,63282.0,63552.0,63028.0,63377.0,0.13450005538238052,95.0,524.0,0.8280395689137512,0.4847328244274809,-1346.0,799.0,63176.7,62289.05,62254.7,62927.63167704306,62535.41091761927,1.594100407696051,1.650156534366085,1085.7857142857142,4676.317124900204,0.7123358988450098,68485,3.3623739140467546,1,68485,60.91989260090709,20129,-47371.0,-70.17925925925925,-5452.0,0,67.223538212193,392.22075942378433,214.38843101859914,0,1,0,0,0,0,-0.9023102936063967
2020-04-22,SILVER,2020-04-05,61849.0,62348.0,61308.0,61925.0,-2.2644669890332203,76.0,1040.0,1.6815146566638104,0.5201923076923077,-852.0,-182.0,63158.5,62282.7,62208.68,62761.68834211335,62484.565664462294,-0.6963410385227312,-0.5781829802529169,1140.2857142857142,4684.84842871179,0.4074249665491839,95052,3.9996633705028404,1,0,72.70638225442273,73394,53265.0,264.61821252918674,3138.8,0,52.059483063849875,277.12267765105935,226.9352803450912,0,1,1,0,0,0,0.4688838946466394
2020-04-23,SILVER,2020-04-05,61707.0,62117.0,61534.0,61582.0,-0.22959142427525503,125.0,583.0,0.9447874633347918,0.2967409948542024,-1614.0,-603.0,63098.2,62285.7,62168.46,62599.42859717284,62426.96820783546,-0.929105717684793,-0.742273493665436,1110.857142857143,4678.295164064431,0.37630109266187656,22755,0.9243217882813627,0,0,41.53161051865139,76046,2652.0,3.6133743902771354,8293.6,0,51.41624898006761,172.46038933737873,216.04030214354873,0,0,1,0,0,0,0.1393683050545319
2020-04-24,SILVER,2020-04-05,61981.0,62507.0,61438.0,61951.0,0.4440339021504869,30.0,1069.0,1.7247220922540778,0.5079513564078578,-1420.0,-1472.0,62951.0,62308.25,62105.56,62504.28573606932,62393.93352577357,-0.5252113484169432,-0.20056175324720954,1126.642857142857,4634.129112528302,0.42938263219397915,60397,2.269838585414435,1,60397,65.15566992089764,21596,-54450.0,-71.60139915314416,400.0,0,48.625662516948104,110.35221029575041,194.90268377398908,0,1,0,0,0,1,0.793791645826947
2020-04-27,SILVER,2020-04-05,63074.0,63676.0,62781.0,63069.0,1.7634436359529548,5.0,895.0,1.4189681960871356,0.32737430167597764,-123.0,-369.0,62914.1,62424.05,62064.4,62591.93408436635,62444.30882016072,1.0411852483137463,1.62669743041099,1221.357142857143,4440.639968103598,0.6463640386675081,28030,1.0475900383642944,0,28030,51.02136137028237,75355,53759.0,248.93035747360622,1571.0,1,53.310182592136215,147.62526420563518,185.4471998603183,0,0,1,0,0,0,-0.546976567206773
2020-04-28,SILVER,2020-04-05,62711.0,62983.0,62355.0,62694.0,-0.5755144750610341,17.0,628.0,1.0014192087512557,0.5668789808917197,-571.0,-1917.0,62722.4,62562.95,62031.6,62610.25191754076,62464.06372237104,0.23664165452556654,1.0952482283223413,1209.642857142857,3773.3464081359707,0.5392357297704717,92060,2.991442576552952,1,0,70.37281819174186,22974,-52381.0,-69.51230840687413,569.0,0,53.847024213622994,146.18819516972144,177.59539892219897,0,1,0,0,0,0,-0.5613050342045256
2020-04-29,SILVER,2020-04-05,62139.0,62345.0,61847.0,62181.0,-0.9121206805823512,42.0,498.0,0.8014290542171583,0.5863453815261044,290.0,-562.0,62666.2,62643.95,61974.64,62537.75162253449,62439.98492812133,-0.8060634746052845,0.26520525169650133,1233.4285714285713,3280.382127933626,0.3460697625132855,41312,1.2714710001077205,0,0,68.16960287442377,76673,53699.0,233.73813876556108,655.8,0,49.06362939437083,97.76669441315607,161.6296580203904,0,0,1,0,0,1,0.9832794219411319
2020-04-30,SILVER,2020-04-05,61793.0,62060.0,61199.0,61970.0,-0.5568161701990704,177.0,861.0,1.3933617076367872,0.6898954703832753,86.0,-1528.0,62513.4,62658.6,61928.8,62423.17444983687,62392.06011863086,-1.3814544212606068,-0.21928408107375388,1201.2857142857142,3203.9158672183694,0.22983060858226906,84400,2.351666018843978,1,0,70.41832178616463,31818,-44855.0,-58.50168899090944,-8845.6,0,40.0407967362611,31.1143312060085,135.52659265751402,0,1,0,0,0,1,1.6895117569951288
2020-05-01,SILVER,2020-06-05,62473.0,62758.0,62248.0,62608.0,1.100448270839749,135.0,510.0,0.8163526643509996,0.4411764705882353,492.0,-928.0,62420.6,62709.05,61893.1,62430.83991909273,62398.05566539895,-0.37642094721575736,0.9369380431744435,1174.642857142857,3008.2347262845287,0.4215320540190864,32457,0.909452624795102,0,32457,62.91626280826294,53246,21428.0,67.34552768872966,6330.0,1,44.61350510884051,32.784253693782375,114.9781248647677,0,0,1,0,0,1,1.752757191106558
2020-05-04,SILVER,2020-06-05,62729.0,63162.0,62104.0,62564.0,0.4097770236742182,165.0,1058.0,1.686620223501092,0.5907372400756143,-345.0,-468.0,62373.8,62735.3,61891.2,62476.71070077077,62422.57006055458,-0.01004219315122891,1.3536657877048803,1144.7857142857142,2970.421795319373,0.49787908908764067,15532,0.43775233397921437,0,15532,61.60628736408806,65598,12352.0,23.197986703226526,-1951.4,1,38.24148606811146,54.14064021618833,102.81062793505183,0,0,1,0,0,1,0.5372315834781362
2020-05-05,SILVER,2020-06-05,62359.0,62551.0,61847.0,62437.0,-0.589838830524958,78.0,704.0,1.128946904215911,0.7272727272727273,-352.0,-923.0,62281.5,62729.1,61900.88,62458.601362190646,62417.86116718016,-0.5899973058755802,0.7400864091108279,1029.5,2981.3415277801105,0.37586125354931316,18518,0.5326430086650128,0,0,25.770750454819716,12654,-52944.0,-80.70977773712613,-2064.0,0,47.37649585762504,40.74019501048315,90.3965413501381,0,0,0,0,0,1,0.7745473788867686
2020-05-06,SILVER,2020-06-05,62750.0,62998.0,62433.0,62917.0,0.6270145448131093,167.0,565.0,0.900398406374502,0.5610619469026549,611.0,901.0,62371.6,62765.05,61915.22,62503.431921853626,62442.46404368534,-0.023978312771204532,1.3482629957545154,990.5,2908.024027990745,0.4948246644954989,11476,0.3279171006367752,0,11476,18.08872034680636,43758,31104.0,245.8036984352774,-6583.0,1,45.460327556050245,60.967878168288735,84.51080871376823,0,0,1,0,0,0,-0.2836653386454183
2020-05-07,SILVER,2020-06-05,62837.0,63255.0,62648.0,62886.0,0.1386454183266883,49.0,607.0,0.9659913745086494,0.3113673805601318,1044.0,1130.0,62484.6,62791.4,61920.24,62554.75008772229,62471.68892933828,0.07262140993830132,1.4805498169903768,1000.8571428571429,2876.611573947972,0.5158519837759727,24743,0.7053095617149429,0,24743,37.25541587258245,34204,-9554.0,-21.83372183372183,477.2,0,45.520965692503175,83.06115838401456,84.2208786478175,0,0,0,0,0,0,-2.0799847223769437
2020-05-08,SILVER,2020-06-05,63568.0,63706.0,63464.0,63706.0,1.1633273389881849,138.0,242.0,0.3806946891517745,0.4297520661157025,1095.0,1587.0,62643.3,62797.15,61937.06,62710.634689611165,62552.8971567947,1.2275238605573637,2.6332215316645677,956.2857142857143,2900.6233159539406,0.7657532247500692,6004,0.1713233185475184,0,6004,13.139662358006102,44928,10724.0,31.353058121857092,-1663.6,1,52.718745419903264,157.7375328164635,98.9242094815467,0,0,1,0,0,0,-2.8457714573370247
2020-05-11,SILVER,2020-06-05,63066.0,63320.0,62945.0,63320.0,-0.7897055122073948,254.0,375.0,0.5946151650651699,0.32266666666666666,337.0,-8.0,62642.5,62778.3,61945.2,62765.306275824834,62590.90477480991,0.45827937360520604,1.8093411596055917,963.3571428571429,2849.0767036289035,0.6009800822959769,8271,0.23748951956539216,0,0,22.27451949256184,63609,18681.0,41.579861111111114,-397.8,0,48.508287292817684,174.40150101492327,114.01966778822202,0,0,1,0,0,0,-1.7473757650715123
2020-05-12,SILVER,2020-06-05,62842.0,63398.0,62336.0,62971.0,-0.35518345859892886,129.0,1062.0,1.6899525794850576,0.4764595103578154,483.0,131.0,62655.6,62689.0,61952.92,62777.10531031332,62609.50442112029,0.24406195664311123,1.4350897423398312,898.2142857142857,2259.463932697545,0.5677151769434687,5209,0.15215378368983878,0,0,-4.270954243563759,40552,-23057.0,-36.248015217972295,5579.6,0,58.23246559442878,167.60088919303234,124.7359120691841,0,0,0,0,0,0,-1.365328920148945
2020-05-13,SILVER,2020-06-05,62572.0,62755.0,62364.0,62603.0,-0.429648960886031,31.0,391.0,0.6248801380809308,0.5319693094629157,-178.0,433.0,62698.9,62682.55,61976.26,62745.550647188196,62606.726315852124,-0.17636487347755142,0.9612390292670094,890.7142857142857,2261.83175883317,0.45112368567278704,30463,0.8657188083471401,0,0,49.72301198085597,20336,-20216.0,-49.85204182284474,-4684.4,0,57.02224387075824,138.82433133607265,127.55359592256181,0,0,0,0,0,0,-1.1842357604040146
2020-05-14,SILVER,2020-06-05,61530.0,61754.0,61364.0,61659.0,-1.665281595601864,129.0,390.0,0.6338371526084837,0.4256410256410256,-1307.0,-263.0,62672.6,62593.0,61988.7,62558.54285531309,62526.968810974184,-1.6982729698209065,-0.7399735758291384,900.6428571428571,2399.2068864968314,0.05693691695253315,10539,0.30390631645878063,0,0,32.75271941403041,57037,36701.0,180.4730527143981,4566.6,0,46.744622491699154,31.574044338907697,108.357685605831,0,0,1,1,0,0,-1.1279050869494556
2020-05-15,SILVER,2020-06-05,61759.0,62352.0,61415.0,61777.0,0.3721761742239593,18.0,937.0,1.5171877782995191,0.3671291355389541,-1809.0,-714.0,62601.2,62510.9,62011.92,62435.536262188005,62470.0822323835,-1.2028302264085167,-0.407857070060076,846.5,2382.985972970011,0.18447149562408952,24977,0.7187419067077206,0,24977,52.6066952919364,26206,-30831.0,-54.05438574960113,-3744.4,0,39.15553356424212,-34.54597019549692,79.77695444556541,0,0,0,1,0,0,-1.949513431240791
2020-05-18,SILVER,2020-06-05,61964.0,62479.0,61636.0,61967.0,0.33193542641558604,3.0,843.0,1.360467368149248,0.38908659549228947,-1102.0,-765.0,62524.7,62449.25,62023.88,62362.99222185139,62432.594659614355,-0.777030949130694,-0.09654346035752259,855.3571428571429,2338.819450290277,0.29252353150228233,13606,0.39194222553817876,0,13606,53.26869852414502,44831,18625.0,71.07151034114325,-3755.6,1,43.674851820491114,-69.60243776296556,49.90107600385922,0,0,1,0,0,0,-2.6370150409915434
2020-05-19,SILVER,2020-06-05,61984.0,62341.0,61544.0,61941.0,0.032276805887287985,43.0,797.0,1.2858156943727412,0.5520702634880803,-858.0,-375.0,62487.2,62384.35,62031.0,62304.685726181946,62399.365425568845,-0.6417474895546696,-0.0757685673292386,850.5714285714286,2235.495574399887,0.32091219298992735,39052,1.1747559234898541,0,39052,70.04825912383954,53563,8732.0,19.47759362940822,2602.2,1,48.55221371193723,-94.6796993868993,20.984920925707517,0,0,1,0,0,0,-3.549303045947341
2020-05-20,SILVER,2020-06-05,61831.0,62436.0,61178.0,62025.0,-0.246837893649976,194.0,1258.0,2.0345781242418854,0.5190779014308426,-741.0,-919.0,62395.3,62383.45,62059.8,62231.81099907703,62357.26428293411,-0.8855714135720245,-0.3686766634762002,873.2857142857143,2239.180479786344,0.2532802715158047,8148,0.2819625953155036,0,0,65.93749443930844,28361,-25202.0,-47.051136045404476,1605.0,0,50.36821705426357,-125.45328385708126,-8.302720030850239,0,0,0,0,0,0,-3.465898982710938
2020-05-21,SILVER,2020-06-05,60836.0,60935.0,60605.0,60736.0,-1.6092251459623785,100.0,330.0,0.542441975146295,0.7,-694.0,-2001.0,62195.2,62339.9,62063.8,62017.07084537287,62244.57803975381,-2.4124196541861656,-1.97828685965088,891.9285714285714,2571.606223437935,-0.08480959732219967,38536,1.298098462263992,0,0,91.67188785782434,51335,22974.0,81.00560629032827,-1140.4,0,35.05022831050229,-227.50719438093802,-52.143614900867796,0,0,1,1,0,0,-1.3971990268919718
2020-05-22,SILVER,2020-06-05,60555.0,60740.0,60480.0,60740.0,-0.4618975606548781,185.0,260.0,0.4293617372636446,0.28846153846153844,-1204.0,-3013.0,61893.9,62268.6,62067.3,61792.136869161666,62119.424110883156,-2.7519488152937415,-2.436548714057165,841.7857142857143,3016.9361663089076,-0.06799345612158407,10607,0.39000625068941425,0,0,91.99783415352492,35816,-15519.0,-30.230836661147364,1922.0,0,30.23636363636365,-327.2872417214894,-107.17234026499213,0,0,0,1,0,1,1.2897366030881017
2020-05-25,SILVER,2020-06-05,60330.0,60782.0,59523.0,60390.0,-0.3715630418627658,60.0,1259.0,2.0868556273827283,0.6409849086576648,-1634.0,-2736.0,61620.3,62131.4,62075.46,61567.192735444485,61986.874176743666,-2.8993391425269697,-2.8118357882486884,868.7142857142857,3376.891725584297,-0.033449143883435783,24586,0.9097569639738314,0,0,101.4010507451853,25619,-10197.0,-28.470515970515976,-3842.4,0,31.05508870214753,-419.68144129918073,-169.67416047182985,0,0,0,1,0,1,1.901210011602851
2020-05-26,SILVER,2020-06-05,59784.0,60163.0,59408.0,59617.0,-0.9050223769269006,167.0,755.0,1.2628797002542487,0.49801324503311256,-2200.0,-3058.0,61314.5,61985.05,62063.8,61292.85539152995,61823.69831179969,-3.5509368791345706,-3.673316812699195,888.9285714285714,3924.2854072937625,-0.06087918475783727,34250,1.4191420509399486,0,0,109.03383465458371,36819,11200.0,43.717553378352015,-3348.8,0,23.08529945553539,-530.8429202697444,-241.90791243141277,1,0,1,1,0,1,3.168071724876221
2020-05-27,SILVER,2020-06-05,59688.0,59817.0,59502.0,59732.0,-0.16057808109193328,44.0,315.0,0.5277442702050663,0.5904761904761905,-2143.0,-2884.0,61026.1,61862.5,62035.3,61045.95456206381,61665.49843685157,-3.515053546170944,-3.783813409462037,868.0714285714286,4423.848003480554,0.008459603881243897,23594,1.014865539133876,0,0,57.44111940739083,21741,-15078.0,-40.951682555202474,-1324.0,0,21.471281029171948,-619.5438747877633,-317.4351049026829,1,0,0,1,0,1,3.272014475271411
2020-05-28,SILVER,2020-06-05,59986.0,60535.0,59725.0,59734.0,0.49926283340033795,252.0,810.0,1.350315073517154,0.32222222222222224,-850.0,-1544.0,60871.7,61772.15,61999.1,60882.8846294386,61541.09114523294,-2.8915134085506193,-3.246982617489606,866.5,4732.245182063387,0.12255759554258942,12399,0.6310453549534695,0,12399,59.23666228565912,18798,-2943.0,-13.536635849316959,-6507.4,0,14.785686197404644,-658.2065157943362,-385.58938708101357,1,0,0,1,0,1,0.5134531390657819
2020-05-29,SILVER,2020-06-05,61336.0,61849.0,60822.0,61413.0,2.2505251225285905,77.0,1027.0,1.67438372244685,0.5004868549172347,781.0,-423.0,60829.4,61715.3,62001.6,60952.59468644805,61525.89920854902,-0.6145963804761589,-1.073520683337202,955.0714285714286,4699.603047067314,0.41929105581870435,30117,1.5419825050495743,1,30117,59.82693237966113,35143,16345.0,86.950739440366,-134.6,1,35.42298618132793,-573.304522100967,-423.13241408500426,0,1,1,0,0,0,-1.7020999086996218
2020-06-01,SILVER,2020-06-05,61477.0,61863.0,60946.0,61586.0,0.229881309508273,109.0,917.0,1.491614750231794,0.579062159214831,1147.0,-487.0,60780.7,61652.7,62011.0,61033.2724269945,61522.277044952796,-0.2849834638223421,-0.8611375401138507,944.7142857142857,4604.644629982373,0.4618428751578448,38126,1.8453079586952261,1,38126,67.03881617552186,59695,24552.0,69.86313063768033,6815.2,1,38.335327294479576,-489.00461795829324,-436.3068548596621,0,1,1,0,0,0,-1.8315792898157035
2020-06-02,SILVER,2020-06-05,61678.0,62048.0,60674.0,61605.0,0.3269515428534264,73.0,1374.0,2.227698693213139,0.7307132459970888,1894.0,-306.0,60750.1,61618.65,62019.38,61132.46128437996,61533.81207865999,0.09631824131167843,-0.5504408460710143,1008.7142857142857,4556.717244037616,0.5130247274126252,38617,1.7823779193205944,1,38617,48.46555646661156,42747,-16948.0,-28.390987519892786,1185.6,0,42.269111034244204,-401.3507942800279,-429.3156427437353,0,1,0,0,0,1,0.7247316709361523
